date,longitude,latitude,prcp,tmin,tmax,rmin,rmax,srad,wspd
2001-06-19,-101.0800033292993,39.34999584335759,0.0,12.4,25.3,16.8,78.3,23.8,6.5
2001-06-20,-101.0800033292993,39.34999584335759,1.0,10.8,25.7,42.6,95.9,23.2,3.5
2001-06-21,-101.0800033292993,39.34999584335759,0.0,10.0,26.7,27.8,90.0,28.6,2.6
2001-06-22,-101.0800033292993,39.34999584335759,0.0,12.5,30.5,28.2,75.1,28.0,4.5
2001-06-23,-101.0800033292993,39.34999584335759,0.0,15.7,35.0,20.3,77.8,28.5,4.6
2001-06-24,-101.0800033292993,39.34999584335759,0.0,16.8,35.1,20.2,81.6,28.2,6.7
2001-06-25,-101.0800033292993,39.34999584335759,0.5,16.7,35.3,28.5,82.8,27.6,7.6
2001-06-26,-101.0800033292993,39.34999584335759,0.0,17.4,34.9,25.5,83.7,28.0,7.2
2001-06-27,-101.0800033292993,39.34999584335759,0.0,16.5,34.6,24.1,85.7,28.0,6.5
2001-06-28,-101.0800033292993,39.34999584335759,0.0,16.7,35.7,23.6,97.5,26.9,3.7
2001-06-29,-101.0800033292993,39.34999584335759,3.1,17.8,34.6,22.8,90.3,27.5,3.2
2001-06-30,-101.0800033292993,39.34999584335759,0.0,18.1,33.0,25.3,94.0,25.2,3.9
2001-07-01,-101.0800033292993,39.34999584335759,10.3,16.8,33.8,31.6,100.0,27.3,6.3
2001-07-02,-101.0800033292993,39.34999584335759,0.5,16.6,33.8,30.4,100.0,27.6,6.4
2001-07-03,-101.0800033292993,39.34999584335759,0.0,16.5,34.7,29.5,84.6,27.5,2.8
2001-07-04,-101.0800033292993,39.34999584335759,0.0,19.4,35.2,28.2,80.4,27.6,3.6
2001-07-05,-101.0800033292993,39.34999584335759,1.9,18.8,35.4,27.6,94.8,25.1,4.8
2001-07-06,-101.0800033292993,39.34999584335759,0.0,17.9,39.1,17.4,76.4,27.6,5.7
2001-07-07,-101.0800033292993,39.34999584335759,0.0,18.8,37.9,16.8,70.8,27.6,4.3
2001-07-08,-101.0800033292993,39.34999584335759,0.0,19.4,37.8,22.0,73.6,27.4,2.9
2001-07-09,-101.0800033292993,39.34999584335759,0.0,21.0,36.8,23.0,74.5,26.9,3.3
2001-07-10,-101.0800033292993,39.34999584335759,0.0,19.4,35.3,27.9,90.4,27.1,4.1
2001-07-11,-101.0800033292993,39.34999584335759,2.4,17.0,35.4,28.7,100.0,25.2,3.3
2001-07-12,-101.0800033292993,39.34999584335759,6.6,19.3,33.6,27.9,100.0,24.5,2.9
2001-07-13,-101.0800033292993,39.34999584335759,0.0,17.8,29.9,34.2,100.0,25.0,3.5
2001-07-14,-101.0800033292993,39.34999584335759,15.2,14.2,30.7,43.3,100.0,24.2,5.7
2001-07-15,-101.0800033292993,39.34999584335759,3.6,15.5,31.4,43.4,100.0,25.9,4.6
2001-07-16,-101.0800033292993,39.34999584335759,0.0,18.2,35.7,24.8,100.0,27.2,3.2
2001-07-17,-101.0800033292993,39.34999584335759,0.0,18.7,38.1,17.5,88.0,26.7,4.0
2001-07-18,-101.0800033292993,39.34999584335759,3.0,19.8,37.5,17.2,80.5,26.8,4.1
2001-07-19,-101.0800033292993,39.34999584335759,0.9,20.6,36.9,21.3,93.5,25.2,4.8
2001-07-20,-101.0800033292993,39.34999584335759,0.6,20.3,37.0,26.4,84.9,26.1,5.0
2001-07-21,-101.0800033292993,39.34999584335759,0.0,19.7,38.2,24.2,86.4,26.5,4.5
2001-07-22,-101.0800033292993,39.34999584335759,2.5,20.0,38.5,21.5,76.8,26.0,3.5
2001-07-23,-101.0800033292993,39.34999584335759,24.5,22.5,36.6,20.1,78.1,23.6,3.6
2001-07-24,-101.0800033292993,39.34999584335759,16.5,20.3,33.3,27.3,100.0,22.4,2.6
2001-07-25,-101.0800033292993,39.34999584335759,2.4,18.6,31.5,38.8,100.0,21.7,4.0
2001-07-26,-101.0800033292993,39.34999584335759,17.7,18.1,30.4,46.1,100.0,23.5,5.6
2001-07-27,-101.0800033292993,39.34999584335759,5.1,17.8,32.3,42.9,100.0,23.1,2.3
2001-07-28,-101.0800033292993,39.34999584335759,0.0,18.8,32.0,37.0,100.0,26.0,3.6
2001-07-29,-101.0800033292993,39.34999584335759,0.0,17.2,36.0,33.6,100.0,26.2,5.3
2001-07-30,-101.0800033292993,39.34999584335759,0.0,18.6,37.1,28.7,100.0,25.9,7.2
2001-07-31,-101.0800033292993,39.34999584335759,0.0,18.2,35.9,27.5,85.1,25.6,8.3
2001-08-01,-101.0800033292993,39.34999584335759,0.0,17.8,36.7,28.5,87.4,25.9,3.6
2001-08-02,-101.0800033292993,39.34999584335759,0.0,18.2,35.9,27.8,87.5,26.0,4.4
2001-08-03,-101.0800033292993,39.34999584335759,0.0,18.3,36.3,27.5,89.5,25.8,5.7
2001-08-04,-101.0800033292993,39.34999584335759,0.0,16.8,35.0,24.4,82.2,26.0,6.6
2001-08-05,-101.0800033292993,39.34999584335759,0.4,16.9,36.2,25.1,70.5,24.9,5.1
2001-08-06,-101.0800033292993,39.34999584335759,0.0,19.0,36.4,24.9,72.4,25.5,3.2
2001-08-07,-101.0800033292993,39.34999584335759,0.0,18.0,34.4,25.8,80.2,25.7,3.9
2001-08-08,-101.0800033292993,39.34999584335759,0.0,14.6,34.0,23.9,83.8,25.7,4.9
2001-08-09,-101.0800033292993,39.34999584335759,1.0,17.3,30.8,23.9,73.0,23.2,4.6
2001-08-10,-101.0800033292993,39.34999584335759,2.7,12.2,25.6,33.6,100.0,22.4,3.3
2001-08-11,-101.0800033292993,39.34999584335759,0.0,11.2,31.0,42.0,100.0,25.2,3.3
2001-08-12,-101.0800033292993,39.34999584335759,3.5,13.9,31.7,31.3,100.0,24.6,4.2
2001-08-13,-101.0800033292993,39.34999584335759,0.0,15.0,31.9,31.2,100.0,24.8,4.7
2001-08-14,-101.0800033292993,39.34999584335759,8.5,14.8,30.7,35.0,95.2,18.0,4.9
2001-08-15,-101.0800033292993,39.34999584335759,0.0,15.7,29.7,31.2,100.0,24.8,4.6
2001-08-16,-101.0800033292993,39.34999584335759,0.9,14.6,29.9,28.0,86.2,24.6,2.1
2001-08-17,-101.0800033292993,39.34999584335759,3.2,15.1,29.8,25.4,92.2,23.3,2.8
2001-08-18,-101.0800033292993,39.34999584335759,0.3,13.9,32.0,25.5,98.2,24.9,3.0
2001-08-19,-101.0800033292993,39.34999584335759,0.0,12.4,33.3,26.6,100.0,24.5,4.9
2001-08-20,-101.0800033292993,39.34999584335759,0.0,14.1,36.3,24.2,100.0,23.3,4.4
2001-08-21,-101.0800033292993,39.34999584335759,5.1,17.5,35.3,19.4,69.4,22.4,5.1
2001-08-22,-101.0800033292993,39.34999584335759,0.0,15.9,34.4,22.0,100.0,23.8,2.1
2001-08-23,-101.0800033292993,39.34999584335759,12.2,17.1,31.0,21.5,100.0,19.4,1.6
2001-08-24,-101.0800033292993,39.34999584335759,0.0,16.3,31.3,30.1,100.0,22.8,2.1
2001-08-25,-101.0800033292993,39.34999584335759,0.0,14.7,30.0,32.3,100.0,17.8,3.0
2001-08-26,-101.0800033292993,39.34999584335759,0.0,13.5,31.6,28.2,100.0,23.7,4.1
2001-08-27,-101.0800033292993,39.34999584335759,0.0,13.9,34.2,20.0,96.0,23.7,4.6
2001-08-28,-101.0800033292993,39.34999584335759,0.0,13.3,32.9,18.7,83.8,23.6,6.3
2001-08-29,-101.0800033292993,39.34999584335759,0.0,13.6,31.5,22.1,100.0,23.0,7.2
2001-08-30,-101.0800033292993,39.34999584335759,0.0,12.3,30.6,30.5,100.0,22.9,3.7
2001-08-31,-101.0800033292993,39.34999584335759,1.7,13.0,31.0,34.9,100.0,21.8,4.8
2001-09-01,-101.0800033292993,39.34999584335759,8.6,14.0,28.9,37.3,100.0,14.9,6.0
2001-09-02,-101.0800033292993,39.34999584335759,0.0,14.1,34.0,24.0,100.0,21.0,3.7
2001-09-03,-101.0800033292993,39.34999584335759,0.0,15.8,32.7,22.5,82.1,20.9,3.3
2001-09-04,-101.0800033292993,39.34999584335759,0.0,14.8,32.1,23.8,91.3,20.9,4.2
2001-09-05,-101.0800033292993,39.34999584335759,0.0,13.7,30.0,24.3,98.8,19.6,6.0
2001-09-06,-101.0800033292993,39.34999584335759,2.6,12.2,32.6,33.4,100.0,20.4,7.2
2001-09-07,-101.0800033292993,39.34999584335759,4.1,5.7,23.5,30.6,100.0,16.5,5.2
2001-09-08,-101.0800033292993,39.34999584335759,7.5,4.3,13.1,40.8,100.0,5.8,4.1
2001-09-09,-101.0800033292993,39.34999584335759,0.0,2.7,22.8,26.6,100.0,20.7,3.5
2001-09-10,-101.0800033292993,39.34999584335759,0.0,7.3,28.5,24.6,69.5,20.5,6.1
2001-09-11,-101.0800033292993,39.34999584335759,0.0,9.2,30.9,25.8,85.5,20.1,4.5
2001-09-12,-101.0800033292993,39.34999584335759,0.0,14.2,31.5,27.8,81.2,19.8,3.2
2001-09-13,-101.0800033292993,39.34999584335759,0.7,13.9,31.4,28.3,98.2,18.5,6.1
2001-09-14,-101.0800033292993,39.34999584335759,6.4,14.1,28.8,32.6,92.6,15.4,4.9
2001-09-15,-101.0800033292993,39.34999584335759,6.5,10.3,22.1,35.1,100.0,14.7,3.6
2001-09-16,-101.0800033292993,39.34999584335759,0.0,8.1,25.5,54.4,100.0,17.1,3.7
2001-09-17,-101.0800033292993,39.34999584335759,29.9,13.4,24.2,51.0,100.0,14.9,3.8
2001-09-18,-101.0800033292993,39.34999584335759,4.5,9.0,18.6,50.8,100.0,10.7,3.0
2001-09-19,-101.0800033292993,39.34999584335759,0.0,7.2,28.2,34.2,100.0,18.7,3.6
2001-09-20,-101.0800033292993,39.34999584335759,0.0,12.7,28.9,27.7,100.0,18.7,4.6
2001-09-21,-101.0800033292993,39.34999584335759,0.0,10.5,26.2,28.3,95.6,18.3,4.7
2001-09-22,-101.0800033292993,39.34999584335759,0.0,12.6,31.2,23.9,100.0,18.2,4.0
2001-09-23,-101.0800033292993,39.34999584335759,0.0,6.3,20.5,24.4,91.4,18.2,4.6
2001-09-24,-101.0800033292993,39.34999584335759,0.0,1.8,18.7,38.6,100.0,18.2,4.2
2001-09-25,-101.0800033292993,39.34999584335759,0.0,3.0,21.6,40.0,100.0,17.9,5.0
2001-09-26,-101.0800033292993,39.34999584335759,0.0,4.9,25.6,36.7,100.0,17.8,4.8
2001-09-27,-101.0800033292993,39.34999584335759,0.0,7.8,28.5,29.8,95.7,17.5,2.8
2001-09-28,-101.0800033292993,39.34999584335759,0.0,9.9,25.4,29.4,91.7,17.3,4.4
2001-09-29,-101.0800033292993,39.34999584335759,0.0,8.4,24.4,32.4,100.0,17.1,6.4
2001-09-30,-101.0800033292993,39.34999584335759,0.0,6.5,26.3,35.2,95.5,16.6,3.4
2001-10-01,-101.0800033292993,39.34999584335759,0.0,8.1,28.0,29.2,91.1,17.4,4.2
2001-10-02,-101.0800033292993,39.34999584335759,0.0,7.9,30.4,18.1,73.9,17.4,4.0
2001-10-03,-101.0800033292993,39.34999584335759,0.0,6.8,24.8,17.8,82.7,17.2,4.3
2001-10-04,-101.0800033292993,39.34999584335759,0.0,2.5,15.5,29.1,98.4,13.2,5.8
2001-10-05,-101.0800033292993,39.34999584335759,1.0,-0.8,10.1,42.9,100.0,10.6,3.9
2001-10-06,-101.0800033292993,39.34999584335759,0.0,-3.8,18.9,33.2,100.0,17.1,4.6
2001-10-07,-101.0800033292993,39.34999584335759,0.0,0.8,24.2,29.8,100.0,14.4,5.6
2001-10-08,-101.0800033292993,39.34999584335759,0.0,5.0,28.5,23.6,100.0,16.3,3.3
2001-10-09,-101.0800033292993,39.34999584335759,0.0,7.7,26.8,23.4,100.0,16.1,5.1
2001-10-10,-101.0800033292993,39.34999584335759,0.0,2.0,17.3,25.0,100.0,16.1,4.4
2001-10-11,-101.0800033292993,39.34999584335759,0.0,0.3,20.7,28.1,76.7,16.2,5.4
2001-10-12,-101.0800033292993,39.34999584335759,4.0,-0.5,12.6,26.5,100.0,6.5,5.6
2001-10-13,-101.0800033292993,39.34999584335759,0.0,-3.4,18.3,29.1,100.0,14.3,5.1
2001-10-14,-101.0800033292993,39.34999584335759,0.0,3.5,18.9,27.4,89.7,10.4,3.1
2001-10-15,-101.0800033292993,39.34999584335759,6.5,-1.6,11.0,26.8,100.0,13.7,6.0
2001-10-16,-101.0800033292993,39.34999584335759,0.0,-4.6,18.3,27.8,92.9,15.3,4.3
2001-10-17,-101.0800033292993,39.34999584335759,0.0,-0.0,24.8,21.4,64.8,15.2,4.5
2001-10-18,-101.0800033292993,39.34999584335759,0.0,2.3,16.1,20.2,72.1,14.6,4.7
2001-10-19,-101.0800033292993,39.34999584335759,0.0,-0.9,21.5,18.8,100.0,14.9,3.6
2001-10-20,-101.0800033292993,39.34999584335759,0.0,1.7,22.7,21.4,85.9,14.7,3.8
2001-10-21,-101.0800033292993,39.34999584335759,0.0,2.7,19.8,25.1,100.0,14.2,3.4
2001-10-22,-101.0800033292993,39.34999584335759,0.0,4.2,23.5,30.5,100.0,13.5,2.7
2001-10-23,-101.0800033292993,39.34999584335759,0.0,5.4,25.1,17.3,67.6,14.0,4.4
2001-10-24,-101.0800033292993,39.34999584335759,0.0,-0.2,18.0,15.0,53.5,14.5,8.3
2001-10-25,-101.0800033292993,39.34999584335759,0.0,-3.8,12.9,16.4,76.9,14.2,3.7
2001-10-26,-101.0800033292993,39.34999584335759,0.0,-3.1,13.8,20.0,61.2,13.9,3.4
2001-10-27,-101.0800033292993,39.34999584335759,0.0,-3.4,19.2,24.8,66.6,13.7,5.8
2001-10-28,-101.0800033292993,39.34999584335759,0.0,1.7,27.9,19.6,91.1,13.1,3.0
2001-10-29,-101.0800033292993,39.34999584335759,0.0,2.7,18.3,18.5,98.8,12.8,4.1
2001-10-30,-101.0800033292993,39.34999584335759,0.0,0.0,24.1,35.7,100.0,12.1,4.9
2001-10-31,-101.0800033292993,39.34999584335759,0.0,4.7,29.2,18.3,95.1,12.3,5.3
2001-11-01,-101.0800033292993,39.34999584335759,0.0,3.4,21.1,14.4,60.0,12.3,3.4
2001-11-02,-101.0800033292993,39.34999584335759,0.0,3.5,20.2,19.0,53.3,12.1,2.5
2001-11-03,-101.0800033292993,39.34999584335759,0.0,2.7,20.2,23.0,90.4,11.4,2.0
2001-11-04,-101.0800033292993,39.34999584335759,0.0,2.5,19.9,34.1,82.2,11.9,3.0
2001-11-05,-101.0800033292993,39.34999584335759,0.0,1.9,22.9,33.0,100.0,11.8,4.7
2001-11-06,-101.0800033292993,39.34999584335759,0.0,2.9,22.7,26.3,100.0,11.5,3.4
2001-11-07,-101.0800033292993,39.34999584335759,0.0,2.3,24.2,20.7,87.6,11.4,4.4
2001-11-08,-101.0800033292993,39.34999584335759,4.8,-3.1,10.9,19.8,100.0,10.8,5.0
2001-11-09,-101.0800033292993,39.34999584335759,0.0,-5.7,17.9,20.6,76.7,11.6,4.0
2001-11-10,-101.0800033292993,39.34999584335759,0.0,-2.4,18.2,20.1,80.3,11.5,3.1
2001-11-11,-101.0800033292993,39.34999584335759,0.0,-2.6,17.9,23.2,81.2,11.1,3.9
2001-11-12,-101.0800033292993,39.34999584335759,0.0,0.3,20.2,36.5,100.0,10.8,3.0
2001-11-13,-101.0800033292993,39.34999584335759,0.0,1.4,20.4,38.2,100.0,10.6,4.5
2001-11-14,-101.0800033292993,39.34999584335759,0.0,2.5,20.8,33.2,100.0,10.4,2.6
2001-11-15,-101.0800033292993,39.34999584335759,0.0,2.5,19.9,33.1,100.0,10.4,4.2
2001-11-16,-101.0800033292993,39.34999584335759,0.0,1.1,17.0,35.4,100.0,9.1,5.6
2001-11-17,-101.0800033292993,39.34999584335759,0.0,1.4,16.7,44.0,100.0,10.0,5.9
2001-11-18,-101.0800033292993,39.34999584335759,0.0,-2.1,15.2,33.6,100.0,10.2,6.3
2001-11-19,-101.0800033292993,39.34999584335759,0.0,-7.2,8.6,23.3,85.3,10.5,3.8
2001-11-20,-101.0800033292993,39.34999584335759,0.0,-7.3,16.1,23.8,93.5,10.4,4.1
2001-11-21,-101.0800033292993,39.34999584335759,0.0,-2.7,18.6,15.5,59.7,10.2,3.1
2001-11-22,-101.0800033292993,39.34999584335759,0.0,-1.6,15.8,14.8,51.9,8.2,3.5
2001-11-23,-101.0800033292993,39.34999584335759,14.3,-1.3,7.8,24.6,100.0,4.2,6.6
2001-11-24,-101.0800033292993,39.34999584335759,2.4,-4.3,9.9,41.4,100.0,7.9,9.4
2001-11-25,-101.0800033292993,39.34999584335759,0.5,-6.6,9.9,40.7,100.0,8.5,4.8
2001-11-26,-101.0800033292993,39.34999584335759,0.0,-12.6,4.3,41.9,100.0,3.9,9.0
2001-11-27,-101.0800033292993,39.34999584335759,0.0,-15.1,-3.9,34.0,89.5,9.5,6.6
2001-11-28,-101.0800033292993,39.34999584335759,0.0,-17.9,-3.3,35.8,92.8,9.7,2.7
2001-11-29,-101.0800033292993,39.34999584335759,0.0,-17.1,2.5,35.5,93.8,8.9,4.9
2001-11-30,-101.0800033292993,39.34999584335759,0.0,-12.8,10.6,40.1,100.0,9.2,4.0
2001-12-01,-101.0800033292993,39.34999584335759,0.0,-7.0,12.4,24.3,89.3,9.3,3.6
2001-12-02,-101.0800033292993,39.34999584335759,0.0,-6.1,16.1,26.4,66.1,8.8,3.1
2001-12-03,-101.0800033292993,39.34999584335759,0.0,-1.1,19.4,22.3,66.9,8.8,3.4
2001-12-04,-101.0800033292993,39.34999584335759,0.0,-2.2,10.3,20.5,85.1,9.1,4.1
2001-12-05,-101.0800033292993,39.34999584335759,0.0,-3.1,11.5,21.0,100.0,9.1,5.8
2001-12-06,-101.0800033292993,39.34999584335759,0.0,-4.8,14.6,22.3,72.8,9.0,4.5
2001-12-07,-101.0800033292993,39.34999584335759,0.0,-4.5,11.6,20.8,83.9,6.8,5.0
2001-12-08,-101.0800033292993,39.34999584335759,0.0,-7.0,9.9,23.0,98.1,9.0,3.8
2001-12-09,-101.0800033292993,39.34999584335759,0.0,-6.4,13.5,20.2,63.3,8.9,4.4
2001-12-10,-101.0800033292993,39.34999584335759,0.0,-6.0,9.7,18.5,65.4,8.9,3.4
2001-12-11,-101.0800033292993,39.34999584335759,1.1,-5.8,13.8,27.7,90.1,8.6,5.1
2001-12-12,-101.0800033292993,39.34999584335759,1.4,-5.8,6.0,25.8,100.0,4.6,5.0
2001-12-13,-101.0800033292993,39.34999584335759,0.0,-8.7,8.6,33.1,100.0,8.8,3.5
2001-12-14,-101.0800033292993,39.34999584335759,0.0,-7.1,11.7,29.6,88.6,8.6,4.4
2001-12-15,-101.0800033292993,39.34999584335759,0.0,-7.1,11.2,31.1,100.0,8.6,5.6
2001-12-16,-101.0800033292993,39.34999584335759,0.0,-7.2,8.3,26.3,100.0,8.7,3.8
2001-12-17,-101.0800033292993,39.34999584335759,0.0,-6.7,14.7,27.0,90.9,8.4,4.0
2001-12-18,-101.0800033292993,39.34999584335759,0.0,-5.0,9.9,24.2,77.2,6.7,6.3
2001-12-19,-101.0800033292993,39.34999584335759,0.0,-9.1,10.7,28.7,94.9,8.6,3.8
2001-12-20,-101.0800033292993,39.34999584335759,0.0,-4.6,12.2,26.2,72.4,8.6,3.3
2001-12-21,-101.0800033292993,39.34999584335759,0.0,-6.7,14.3,28.2,96.9,8.0,5.3
2001-12-22,-101.0800033292993,39.34999584335759,1.6,-8.0,6.9,25.5,100.0,7.5,6.5
2001-12-23,-101.0800033292993,39.34999584335759,0.0,-13.6,2.3,37.4,100.0,9.0,4.7
2001-12-24,-101.0800033292993,39.34999584335759,0.0,-14.2,0.3,37.6,98.4,9.0,3.8
2001-12-25,-101.0800033292993,39.34999584335759,0.0,-13.1,2.8,45.4,100.0,7.3,5.2
2001-12-26,-101.0800033292993,39.34999584335759,0.0,-13.8,3.5,53.1,100.0,8.8,4.3
2001-12-27,-101.0800033292993,39.34999584335759,0.0,-9.4,4.6,49.7,100.0,8.8,4.1
2001-12-28,-101.0800033292993,39.34999584335759,0.0,-10.5,6.3,45.1,99.0,7.6,5.1
2001-12-29,-101.0800033292993,39.34999584335759,0.0,-14.5,-1.1,39.5,100.0,7.3,2.5
2001-12-30,-101.0800033292993,39.34999584335759,0.0,-14.2,-1.5,43.8,100.0,6.9,1.9
2001-12-31,-101.0800033292993,39.34999584335759,0.0,-13.3,-3.8,43.7,100.0,8.8,1.1
2002-01-01,-101.0800033292993,39.34999584335759,0.0,-16.1,-1.8,38.8,100.0,7.1,2.9
2002-01-02,-101.0800033292993,39.34999584335759,0.0,-20.3,-2.6,31.5,100.0,9.0,2.9
2002-01-03,-101.0800033292993,39.34999584335759,0.0,-17.3,4.4,37.2,100.0,8.8,3.7
2002-01-04,-101.0800033292993,39.34999584335759,0.0,-10.0,8.6,39.0,100.0,7.5,4.9
2002-01-05,-101.0800033292993,39.34999584335759,0.0,-5.2,9.6,29.2,100.0,8.8,5.1
2002-01-06,-101.0800033292993,39.34999584335759,0.0,-8.1,6.8,27.0,96.3,8.9,4.7
2002-01-07,-101.0800033292993,39.34999584335759,0.0,-8.8,13.9,36.8,86.6,8.6,4.0
2002-01-08,-101.0800033292993,39.34999584335759,0.0,-1.9,20.0,25.5,88.4,8.8,4.6
2002-01-09,-101.0800033292993,39.34999584335759,0.3,2.4,17.2,22.0,60.6,7.8,4.0
2002-01-10,-101.0800033292993,39.34999584335759,0.8,-4.6,10.5,25.6,99.0,8.7,5.1
2002-01-11,-101.0800033292993,39.34999584335759,0.0,-6.5,11.8,26.7,81.1,7.3,4.4
2002-01-12,-101.0800033292993,39.34999584335759,0.0,-7.5,9.7,20.3,94.4,9.4,5.5
2002-01-13,-101.0800033292993,39.34999584335759,0.0,-3.8,12.0,22.0,74.7,9.3,8.4
2002-01-14,-101.0800033292993,39.34999584335759,0.0,-8.3,8.7,20.8,89.6,9.5,3.9
2002-01-15,-101.0800033292993,39.34999584335759,0.0,-9.7,4.5,22.5,79.4,9.2,4.3
2002-01-16,-101.0800033292993,39.34999584335759,0.0,-11.6,2.6,24.8,100.0,9.7,4.5
2002-01-17,-101.0800033292993,39.34999584335759,0.0,-10.5,5.2,25.4,73.9,9.3,2.9
2002-01-18,-101.0800033292993,39.34999584335759,0.0,-13.2,2.5,24.4,100.0,9.8,3.1
2002-01-19,-101.0800033292993,39.34999584335759,0.0,-14.4,5.2,38.6,100.0,10.3,4.3
2002-01-20,-101.0800033292993,39.34999584335759,0.0,-11.9,6.3,22.5,77.0,8.5,5.3
2002-01-21,-101.0800033292993,39.34999584335759,0.0,-9.3,12.8,17.8,53.0,10.1,4.5
2002-01-22,-101.0800033292993,39.34999584335759,0.0,-6.6,16.6,18.6,52.9,10.1,3.7
2002-01-23,-101.0800033292993,39.34999584335759,0.0,-8.8,5.1,16.7,100.0,6.5,4.6
2002-01-24,-101.0800033292993,39.34999584335759,0.0,-10.8,7.4,19.0,100.0,10.6,4.7
